apple,microsoft
0.160714,14.671875
0.151786,14.828125
0.15067,15.25
0.151786,15.25
0.151786,14.953125
0.151786,14.921875
0.15067,14.546875
0.148438,14.40625
0.151786,14.75
0.154018,14.6875
0.15625,14.796875
0.159598,14.796875
0.158482,14.5
0.15625,14.546875
0.15625,14.515625
0.151786,14.484375
0.152902,15.078125
0.149554,15.125
0.148438,15.171875
0.149554,15.34375
0.155134,15.90625
0.152902,15.90625
0.147321,14.6875
0.151786,15.625
0.149554,15.421875
0.148438,15.078125
0.148438,15.033203
0.148438,15.171875
0.148996,15.609375
0.149554,15.640625
0.145647,15.601563
0.146205,15.84375
0.143415,15.84375
0.141741,16.203125
0.138951,16.4375
0.143973,16.65625
0.142857,16.046875
0.140067,16.171875
0.138393,16.234375
0.137835,16.1875
0.136719,16.609375
0.135045,16.265625
0.131138,16.140625
0.131696,15.984375
0.124442,15.804688
0.118304,15.703125
0.117188,16.257813
0.124442,16.328125
0.123884,16.171875
0.123326,16.5625
0.114955,16.3125
0.11942,16.28125
0.136161,16.351563
0.140625,17.257813
0.141183,17.796875
0.151786,18.8125
0.159598,18.125
0.156808,17.609375
0.146205,17.109375
0.149554,18.15625
0.143973,17.296875
0.141741,17.3125
0.146763,17.40625
0.146763,17.09375
0.151228,17.59375
0.155134,17.75
0.157366,17.671875
0.171317,17.53125
0.178013,17.78125
0.225446,17.914063
0.256696,18.039063
0.248326,17.851563
0.234933,17.5
0.214844,17.421875
0.198661,17.265625
0.210938,17.0
0.206473,16.9375
0.208147,16.625
0.211496,16.84375
0.218192,17.375
0.21875,17.703125
0.209263,16.90625
0.210938,17.234375
0.202009,17.0
0.199777,16.90625
0.197545,16.6875
0.194754,16.507813
0.196429,16.640625
0.199777,17.203125
0.201451,17.0
0.202009,17.382813
0.198661,17.21875
0.19029,17.40625
0.194196,17.359375
0.204241,16.875
0.198103,17.109375
0.195313,16.953125
0.196987,16.46875
0.196429,17.078125
0.191964,16.78125
0.198103,16.53125
0.197545,16.875
0.198661,16.695313
0.193638,16.953125
0.19029,16.609375
0.191964,16.703125
0.193638,16.6875
0.196429,16.804688
0.193638,16.5625
0.191406,16.71875
0.196429,16.867188
0.198103,16.984375
0.195313,16.875
0.194196,17.078125
0.189732,17.3125
0.191964,17.289063
0.203125,17.125
0.202567,17.140625
0.197545,16.96875
0.188616,17.015625
0.188616,16.640625
0.179688,16.625
0.168527,17.015625
0.170201,17.296875
0.160714,16.5
0.16183,17.109375
0.149554,16.859375
0.142857,16.53125
0.164621,16.71875
0.152344,16.1875
0.155134,16.375
0.156808,16.453125
0.158482,16.75
0.162946,16.8125
0.168527,16.65625
0.168527,16.257813
0.1875,16.453125
0.169643,16.304688
0.161272,16.265625
0.160714,16.257813
0.162946,16.453125
0.168527,16.8125
0.165179,16.867188
0.159598,16.703125
0.162388,16.90625
0.166295,17.226563
0.156808,17.140625
0.157924,16.984375
0.155134,17.375
0.157366,17.65625
0.157924,17.742188
0.155134,17.945313
0.143415,17.710938
0.142857,18.09375
0.138951,17.765625
0.138951,17.9375
0.138393,18.125
0.134487,17.78125
0.128906,17.546875
0.131696,17.21875
0.126116,17.054688
0.125,16.984375
0.12779,17.484375
0.125,16.8125
0.121094,16.09375
0.123884,16.140625
0.117188,15.882813
0.116071,15.46875
0.116629,14.859375
0.118862,15.296875
0.116071,15.804688
0.117188,16.375
0.121652,16.203125
0.147321,16.40625
0.142299,16.21875
0.167969,16.234375
0.155692,16.078125
0.16183,16.257813
0.155692,15.578125
0.166295,16.1875
0.177455,16.515625
0.171317,16.296875
0.173549,16.546875
0.170201,16.765625
0.167411,17.15625
0.166853,16.945313
0.172991,17.34375
0.173549,17.484375
0.171317,17.796875
0.171317,18.28125
0.169085,18.617188
0.163504,18.578125
0.165179,18.96875
0.157924,19.390625
0.161272,19.484375
0.162946,19.765625
0.164063,19.421875
0.164063,19.84375
0.170759,19.65625
0.174107,19.921875
0.170759,19.757813
0.171317,19.828125
0.174107,19.8125
0.174665,19.328125
0.186384,19.4375
0.183036,19.4375
0.179688,20.234375
0.19029,20.84375
0.19029,20.859375
0.199219,21.375
0.208147,21.390625
0.210379,21.46875
0.195313,20.65625
0.204241,20.609375
0.207589,19.8125
0.21317,20.078125
0.212054,20.625
0.205357,20.296875
0.22433,20.5
0.233259,20.625
0.243304,20.609375
0.242188,20.609375
0.236607,20.421875
0.232143,20.015625
0.239955,20.375
0.238281,20.53125
0.231585,20.296875
0.235491,21.046875
0.246652,22.625
0.238839,22.125
0.237723,22.34375
0.238839,22.015625
0.244978,22.15625
0.244978,22.453125
0.243862,22.671875
0.242188,23.0
0.241071,23.15625
0.230469,22.328125
0.225446,21.6875
0.223772,21.984375
0.228795,22.203125
0.235491,22.171875
0.242746,22.3125
0.261161,22.59375
0.255022,22.875
0.246652,23.09375
0.259487,23.671875
0.256696,24.0
0.244978,24.3125
0.247768,23.375
0.238839,22.375
0.248884,23.03125
0.240513,22.515625
0.24442,22.875
0.245536,22.546875
0.257813,22.296875
0.261161,21.90625
0.266741,21.875
0.272879,21.546875
0.268415,20.46875
0.27567,21.53125
0.272879,20.8125
0.268415,22.171875
0.271205,21.46875
0.268415,22.53125
0.262277,21.125
0.258371,21.453125
0.264509,21.53125
0.263951,21.453125
0.256696,21.65625
0.250558,21.328125
0.229353,20.71875
0.238839,21.4375
0.245536,21.59375
0.236607,20.96875
0.236049,21.015625
0.242188,21.46875
0.237723,21.171875
0.239955,21.46875
0.241071,21.40625
0.24442,21.328125
0.25,21.65625
0.251674,21.609375
0.246652,21.21875
0.243304,21.171875
0.24721,21.578125
0.25,22.484375
0.247768,22.703125
0.24442,23.21875
0.241071,23.6875
0.244978,23.953125
0.247768,25.421875
0.255022,26.46875
0.254464,25.5625
0.252232,26.375
0.25558,26.3125
0.257813,27.28125
0.265067,27.203125
0.263393,26.71875
0.271205,26.953125
0.274554,27.03125
0.294085,27.5
0.287388,27.78125
0.285156,28.53125
0.303013,29.5625
0.300781,29.0
0.33817,29.515625
0.332589,29.375
0.326451,29.546875
0.322545,29.21875
0.311942,28.0
0.310826,29.078125
0.315848,28.4375
0.305804,28.28125
0.304129,29.0
0.301339,28.3125
0.319754,27.984375
0.327009,28.234375
0.305804,27.28125
0.316964,27.15625
0.301339,26.03125
0.313058,25.9375
0.332031,26.859375
0.324219,26.453125
0.337054,25.71875
0.354911,26.078125
0.356585,26.03125
0.363281,26.171875
0.366071,25.875
0.378906,26.96875
0.388393,28.0625
0.366071,27.53125
0.357143,27.78125
0.387835,27.578125
0.378348,27.84375
0.356027,27.8125
0.350446,27.640625
0.331473,27.0625
0.310268,26.21875
0.280134,23.8125
0.316964,25.453125
0.3125,24.6875
0.316964,24.921875
0.339286,25.0
0.339844,25.5625
0.323661,25.0
0.34375,25.28125
0.341518,26.234375
0.328125,26.46875
0.344866,26.96875
0.321987,26.328125
0.321987,26.4375
0.318638,25.625
0.331473,27.109375
0.332589,27.40625
0.33817,28.28125
0.34096,27.28125
0.354911,28.25
0.348772,27.953125
0.345982,28.078125
0.328125,27.015625
0.316964,25.84375
0.303571,25.625
0.300781,25.625
0.289063,24.34375
0.276786,22.640625
0.283482,23.296875
0.334821,24.8125
0.339844,24.875
0.354911,23.96875
0.323661,25.03125
0.331473,26.5
0.327567,26.03125
0.338728,25.8125
0.328125,26.21875
0.329241,26.5
0.328125,27.25
0.321987,26.703125
0.339286,26.9375
0.314732,26.21875
0.325335,26.359375
0.328683,26.8125
0.334821,26.59375
0.333705,26.375
0.344308,26.453125
0.342634,26.328125
0.33817,26.515625
0.336496,27.296875
0.323103,27.53125
0.319196,28.359375
0.295759,27.5625
0.311942,27.109375
0.320871,27.828125
0.319196,27.25
0.314174,27.390625
0.316964,27.265625
0.325335,28.1875
0.317522,28.125
0.322545,29.671875
0.320313,30.671875
0.313058,31.28125
0.308594,32.34375
0.285714,30.0625
0.304688,32.296875
0.324219,31.71875
0.306362,31.234375
0.297991,31.921875
0.303013,33.21875
0.291853,33.03125
0.291853,33.28125
0.287946,32.75
0.293527,33.1875
0.292411,32.328125
0.301339,33.125
0.294085,33.546875
0.297991,33.75
0.315848,34.65625
0.324777,35.125
0.344866,35.09375
0.356027,35.90625
0.348214,35.75
0.367188,35.640625
0.358259,35.21875
0.361607,34.796875
0.376116,34.902344
0.374442,35.46875
0.393973,37.375
0.377232,37.4375
0.415737,38.046875
0.408482,37.71875
0.413504,37.03125
0.382813,34.0
0.40625,36.3125
0.373326,35.734375
0.374442,37.84375
0.366629,41.734375
0.361049,40.4375
0.336496,38.90625
0.350446,40.421875
0.356585,41.375
0.366071,43.125
0.364955,42.9375
0.367746,43.6875
0.37221,43.859375
0.360491,43.125
0.348214,41.59375
0.358817,42.03125
0.341518,40.0625
0.327567,40.640625
0.338728,41.234375
0.329241,39.96875
0.345982,40.6875
0.34933,40.421875
0.347098,39.9375
0.340402,38.234375
0.335379,37.734375
0.323661,36.859375
0.333705,37.0625
0.344308,38.234375
0.34654,39.109375
0.333147,38.09375
0.325893,38.09375
0.310826,37.390625
0.304688,37.96875
0.310268,37.25
0.308036,37.78125
0.306362,38.6875
0.296875,38.875
0.306362,39.96875
0.305246,40.578125
0.287946,40.25
0.288504,40.65625
0.297433,40.140625
0.3125,41.375
0.320871,42.265625
0.30692,41.609375
0.320871,43.46875
0.303571,43.234375
0.307478,43.171875
0.296875,41.75
0.30692,43.265625
0.301339,44.734375
0.299107,45.0625
0.3125,46.6875
0.324777,47.25
0.321987,45.625
0.321429,47.15625
0.328683,47.59375
0.339844,47.4375
0.329241,46.625
0.323661,47.125
0.3125,45.8125
0.324219,46.5625
0.314732,45.40625
0.315848,43.65625
0.320313,44.53125
0.318638,43.4375
0.302455,41.125
0.303571,41.0625
0.313058,42.5
0.323661,42.5
0.352679,43.59375
0.383929,44.375
0.398438,42.65625
0.386161,41.1875
0.392857,41.375
0.411272,40.71875
0.430804,40.25
0.413504,39.5625
0.415737,40.34375
0.398438,39.8125
0.417411,39.9375
0.40067,40.375
0.40067,40.375
0.414621,40.5625
0.402902,39.4375
0.390625,38.6875
0.400112,39.90625
0.40625,39.9375
0.405692,39.78125
0.383929,39.25
0.389509,38.9375
0.371094,38.375
0.372768,38.59375
0.385603,39.125
0.386719,39.375
0.401786,40.3125
0.397321,39.03125
0.418527,39.1875
0.425223,38.46875
0.429688,39.96875
0.435268,39.9375
0.423549,40.0625
0.427455,40.9375
0.429688,40.0
0.415179,39.375
0.40346,39.03125
0.414063,39.53125
0.425223,40.34375
0.405134,41.15625
0.419643,42.4375
0.413504,44.21875
0.402344,42.96875
0.389509,42.875
0.379464,42.6875
0.378906,42.75
0.381417,43.34375
0.407924,43.875
0.413504,44.9375
0.406529,45.4375
0.410156,46.125
0.422991,45.03125
0.456473,45.90625
0.486607,46.1875
0.495536,46.59375
0.477679,46.5625
0.486607,46.875
0.498884,47.5
0.478795,47.75
0.481585,50.0
0.487165,48.21875
0.482701,46.8125
0.478795,47.1875
0.47154,45.78125
0.472098,44.4375
0.469866,44.40625
0.481027,44.59375
0.476563,44.34375
0.486607,43.8125
0.496652,42.84375
0.506696,42.9375
0.492746,42.5625
0.477679,42.6875
0.482701,43.03125
0.485212,42.8125
0.482143,41.78125
0.5,42.0
0.527344,41.96875
0.541295,41.46875
0.53404,42.53125
0.538504,42.71875
0.536272,42.21875
0.53404,42.28125
0.529018,42.0
0.530134,42.15625
0.539063,43.53125
0.541853,46.8125
0.545759,47.6875
0.560268,47.53125
0.580357,46.4375
0.558873,45.90625
0.598214,46.15625
0.603795,45.75
0.642299,46.875
0.658482,47.4375
0.680246,46.84375
0.674107,46.21875
0.678571,47.53125
0.688058,47.25
0.667132,46.84375
0.704241,47.75
0.679129,46.4375
0.69029,47.1875
0.6875,48.0
0.65346,48.28125
0.622768,47.375
0.635045,48.4375
0.565848,45.09375
0.592634,46.0
0.549107,45.625
0.537946,45.78125
0.531808,45.0
0.554688,45.09375
0.55692,45.25
0.585938,46.375
0.61942,46.15625
0.611049,46.84375
0.59096,46.75
0.589286,47.3125
0.606027,47.0
0.594866,46.0
0.618304,45.4375
0.635045,44.75
0.659598,43.59375
0.639509,44.125
0.625,45.78125
0.647879,45.28125
0.688616,46.78125
0.662946,46.0
0.669085,47.1875
0.664063,45.75
0.688058,45.0
0.703683,45.71875
0.714286,46.625
0.696429,46.375
0.728795,46.46875
0.732701,46.15625
0.75558,45.90625
0.783482,42.40625
0.842634,44.875
0.787946,44.0625
0.817801,44.125
0.820871,44.875
0.800223,44.125
0.803571,43.46875
0.80971,43.21875
0.813058,42.46875
0.799107,42.21875
0.819196,44.8125
0.819196,44.625
0.830357,44.78125
0.845982,45.8125
0.841518,45.0625
0.876116,44.875
0.901786,45.53125
0.920759,46.53125
1.001674,47.90625
1.022879,47.625
1.040737,47.375
1.037946,46.5625
0.991071,46.0
0.94029,46.6875
0.914202,46.804688
0.878348,48.09375
0.832589,49.28125
0.875,54.625
0.90067,58.3125
0.888951,57.40625
0.876674,56.1875
0.918527,58.148438
0.90904,58.625
0.93192,59.21875
0.885045,59.375
0.864397,58.46875
0.912388,58.9375
0.901228,58.75
0.936384,58.6875
0.966518,56.78125
0.926339,55.5625
0.947545,56.09375
0.861607,54.3125
0.910714,56.71875
0.856585,55.75
0.848214,54.25
0.84361,52.1875
0.892857,53.59375
0.901786,55.90625
0.94308,55.25
1.03125,53.53125
1.020089,53.5
0.968192,51.898438
0.9375,50.5
0.982143,51.21875
0.97154,49.945313
0.96596,49.0625
0.901786,48.8125
0.928571,49.25
0.899554,51.21875
0.895647,51.03125
0.928013,52.1875
0.964286,53.40625
1.017857,53.21875
1.018973,54.71875
1.007813,51.945313
1.014509,52.4375
0.976004,50.617188
1.029018,49.875
1.051339,49.625
1.02846,49.25
1.023438,50.0
0.983259,47.5625
1.011021,46.75
1.047433,47.125
1.025112,47.34375
0.983259,45.125
1.013951,45.875
1.058594,44.8125
1.133929,45.90625
1.114955,47.375
1.125,48.0
1.128906,48.0625
1.097098,46.90625
1.079241,47.65625
1.086496,49.78125
1.090402,48.8125
1.08231,49.3125
1.032366,47.28125
1.047433,47.96875
1.072545,47.625
1.102679,49.375
1.094308,48.375
1.185547,51.40625
1.267857,53.40625
1.271763,56.3125
1.228795,53.882813
1.225446,51.8125
1.24442,52.59375
1.192522,53.09375
1.137835,53.0
1.209821,47.21875
1.184152,45.78125
1.129185,44.125
1.166295,43.9375
1.136161,43.5
1.175781,44.3125
1.102679,42.5625
1.0625,41.0625
0.995536,40.4375
0.976004,39.5625
0.977679,37.125
1.102679,38.25
1.126674,40.71875
1.104353,39.3125
1.026786,33.625
1.090402,34.375
1.13058,35.0
1.046317,33.71875
1.135045,35.375
1.114955,36.4375
1.100446,36.40625
1.061942,35.1875
1.027902,35.15625
0.989397,35.125
1.000837,35.46875
0.984933,35.09375
0.929129,33.875
0.905134,33.3125
0.946429,34.21875
0.964844,34.5
0.933175,34.78125
0.925223,34.4375
0.919643,34.03125
0.886161,32.6875
0.837054,32.5625
0.808036,31.9375
0.769531,31.5625
0.790179,32.28125
0.785714,31.03125
0.782366,31.21875
0.77567,31.820313
0.729911,32.1875
0.837054,33.0
0.833147,33.007813
0.82115,34.09375
0.835938,34.625
0.871652,35.78125
0.863839,34.8125
0.860491,34.5
0.814174,33.375
0.845424,34.90625
0.814732,35.40625
0.834821,36.3125
0.808594,36.28125
0.879464,36.9375
0.901786,38.5
0.995536,40.6875
0.960379,39.96875
0.9375,38.75
0.960379,39.625
0.952009,39.5
0.947545,39.125
0.94308,38.53125
0.930804,39.84375
0.950893,39.9375
0.9375,39.4375
0.939174,40.632813
0.96596,40.34375
1.017857,39.40625
1.037946,39.125
1.044643,39.40625
1.020089,39.75
1.040179,39.125
1.044643,38.8125
0.985491,38.03125
0.982143,36.71875
0.970703,37.375
0.938616,36.03125
0.898438,35.40625
0.890067,34.53125
0.892857,33.9375
0.933594,35.46875
0.87779,35.09375
0.898438,34.96875
0.875,34.28125
0.813616,34.09375
0.883371,34.71875
0.854911,35.09375
0.856027,35.03125
0.859375,36.875
0.857143,36.90625
0.836496,36.21875
0.849888,36.15625
0.84375,36.0
0.837054,35.9375
0.863839,35.5625
0.917411,35.5625
0.897321,35.34375
0.904018,35.40625
0.919085,35.40625
0.976283,35.3125
1.008929,35.34375
1.022321,35.09375
1.033482,35.59375
1.053571,35.34375
1.053013,35.4375
1.094866,35.0
1.118862,35.0
1.095982,35.03125
1.055804,35.0
1.100446,35.1875
1.047991,34.5625
1.023996,34.375
1.013393,33.78125
1.045759,34.34375
1.03125,32.71875
0.986607,32.125
1.066964,31.8125
1.060826,32.4375
1.044643,32.0
0.898438,30.5625
0.941964,31.625
0.952009,30.46875
0.924107,31.71875
0.88058,30.40625
0.503348,30.5
0.476563,30.25
0.445313,29.78125
0.399554,28.1875
0.419643,27.75
0.405134,27.90625
0.404018,27.8125
0.386161,26.96875
0.359375,27.0
0.362723,28.15625
0.361607,26.9375
0.398438,26.75
0.387277,25.9375
0.347098,24.8125
0.342076,29.21875
0.340402,30.65625
0.361886,32.3125
0.36942,31.3125
0.340402,30.96875
0.335938,30.5
0.337054,32.34375
0.341518,33.75
0.352679,34.5
0.347098,34.25
0.377232,35.1875
0.410714,34.625
0.40067,34.34375
0.383929,34.875
0.381696,35.5625
0.354911,34.25
0.345703,34.96875
0.334821,33.34375
0.356027,34.0
0.357701,34.53125
0.348214,34.71875
0.342634,34.71875
0.332031,34.0625
0.342634,33.6875
0.335938,33.03125
0.336775,34.5
0.354911,35.71875
0.333705,34.6875
0.323103,33.40625
0.297991,31.0
0.303571,29.03125
0.30692,28.625
0.302455,29.59375
0.261161,30.0
0.257813,26.71875
0.264509,27.3125
0.271205,27.75
0.272321,28.90625
0.277902,30.25
0.268415,28.96875
0.260045,25.523438
0.260045,24.5
0.256696,23.71875
0.246094,21.40625
0.254464,20.375
0.252232,22.375
0.265625,23.4375
0.256138,23.0625
0.256696,22.5625
0.262277,21.96875
0.265625,22.0625
0.258929,21.59375
0.32394,23.90625
0.302455,24.25
0.302455,24.46875
0.300223,25.0
0.297991,25.5
0.290179,26.5
0.319196,27.4375
0.311384,26.6875
0.313616,26.8125
0.31808,26.84375
0.347098,30.0
0.340402,30.375
0.344866,29.875
0.368304,30.5
0.367188,31.375
0.348214,30.5
0.34933,31.78125
0.385045,32.25
0.383929,31.5
0.36942,30.40625
0.377232,31.25
0.366071,30.375
0.359933,31.03125
0.368862,31.0
0.367188,31.875
0.366071,30.65625
0.340402,29.40625
0.356027,29.8125
0.342634,28.8125
0.351563,29.5
0.339286,28.5
0.342634,28.6875
0.325893,27.625
0.340402,28.15625
0.332589,27.21875
0.340402,28.8125
0.344308,29.6875
0.345982,29.78125
0.31808,29.28125
0.327009,28.75
0.345982,28.625
0.369978,29.3125
0.38058,29.9375
0.36942,30.15625
0.368304,28.96875
0.351563,27.34375
0.337054,26.09375
0.330357,26.25
0.372768,27.65625
0.339286,26.25
0.352679,27.25
0.369978,27.28125
0.353237,26.125
0.363839,25.28125
0.393973,27.46875
0.413036,28.5625
0.391786,28.03125
0.394286,28.6875
0.38875,27.6875
0.402679,27.875
0.394464,27.40625
0.381429,27.65625
0.352857,26.6875
0.367857,26.875
0.371429,28.1875
0.369464,28.285
0.373214,28.975
0.410357,30.325001
0.3825,29.780001
0.394464,30.700001
0.378571,30.26
0.385179,31.695
0.45625,32.904999
0.445179,35.150002
0.434643,34.055
0.434464,34.099998
0.432321,33.785
0.449464,35.035
0.45,34.764999
0.476786,34.264999
0.45375,33.830002
0.470357,35.5
0.46375,34.625
0.432857,34.0
0.4575,35.415001
0.452679,35.875
0.431071,35.619999
0.432321,35.564999
0.410893,34.98
0.40875,34.564999
0.417321,34.369999
0.415357,33.849998
0.432679,34.549999
0.417143,33.845001
0.421964,34.025002
0.428571,34.724998
0.424107,35.195
0.415893,34.970001
0.414286,35.830002
0.398571,35.400002
0.370714,34.779999
0.353571,34.744999
0.359464,34.799999
0.376429,35.275002
0.371429,35.380001
0.37375,36.445
0.369821,36.060001
0.386607,36.849998
0.375893,36.424999
0.353036,35.509998
0.3825,36.025002
0.357857,35.110001
0.358929,33.755001
0.364464,33.974998
0.372321,34.105
0.357143,33.57
0.384821,34.575001
0.401429,35.0
0.401786,34.549999
0.416786,33.91
0.425536,34.93
0.411607,35.775002
0.4225,36.299999
0.422143,36.025002
0.419821,35.150002
0.421429,35.110001
0.406429,34.150002
0.394464,33.099998
0.409821,32.950001
0.375536,32.105
0.416071,35.349998
0.430893,35.700001
0.444286,35.724998
0.428214,35.330002
0.388929,35.299999
0.379107,35.610001
0.351786,34.014999
0.35875,34.619999
0.34625,33.5
0.341429,33.130001
0.33,33.560001
0.334821,33.025002
0.341429,32.825001
0.344107,33.005001
0.339464,33.400002
0.350893,33.605
0.355179,33.650002
0.34,33.264999
0.345179,33.02
0.343929,33.255001
0.338571,32.490002
0.34,32.384998
0.341071,32.619999
0.342857,32.875
0.335,32.355
0.32625,31.42
0.321429,31.889999
0.323929,30.83
0.323929,31.35
0.320357,30.565001
0.325,30.334999
0.321429,29.799999
0.332143,30.950001
0.3375,31.17
0.329286,30.525
0.316786,29.52
0.316607,28.424999
0.330357,28.594999
0.325714,28.09
0.328571,28.280001
0.3125,28.055
0.303571,27.459999
0.285714,27.01
0.301786,26.705
0.294643,27.23
0.290893,26.174999
0.264286,23.959999
0.287679,25.325001
0.288214,26.135
0.282321,25.754999
0.272321,25.049999
0.280536,24.809999
0.276607,25.469999
0.275536,25.815001
0.266964,26.24
0.274107,28.459999
0.275,28.08
0.278036,28.4
0.286607,28.75
0.2875,26.799999
0.302143,27.879999
0.309107,27.85
0.320536,27.950001
0.323036,28.934999
0.3275,29.559999
0.30875,28.17
0.320357,28.700001
0.325179,28.950001
0.341429,30.235001
0.3225,30.25
0.329286,30.305
0.336786,31.16
0.331607,31.049999
0.310357,29.459999
0.316607,29.65
0.315179,30.040001
0.330714,30.965
0.336429,30.93
0.338571,31.35
0.3475,32.110001
0.350536,32.23
0.332143,32.169998
0.333214,32.349998
0.340714,33.400002
0.349821,34.115002
0.347321,33.049999
0.344107,33.18
0.339286,33.125
0.353929,33.224998
0.350179,32.18
0.351964,32.189999
0.356071,32.494999
0.378571,32.395
0.372321,31.584999
0.367857,31.559999
0.365536,32.330002
0.376071,31.915001
0.375893,32.5
0.399286,33.244999
0.419286,33.990002
0.401071,34.125
0.398036,33.759998
0.404821,33.830002
0.390536,33.580002
0.38375,33.564999
0.370179,33.009998
0.364286,33.584999
0.373036,34.459999
0.3675,34.310001
0.382143,34.575001
0.375179,34.005001
0.373214,33.860001
0.38125,33.709999
0.385357,33.990002
0.392321,34.115002
0.401964,33.919998
0.39375,33.325001
0.410714,33.555
0.416786,34.625
0.423571,34.875
0.40625,34.345001
0.407143,34.860001
0.378929,34.240002
0.381964,34.759998
0.375179,34.150002
0.380714,34.330002
0.382321,34.424999
0.392143,34.264999
0.392857,33.549999
0.397679,33.305
0.389286,32.025002
0.409107,32.049999
0.40875,32.095001
0.417857,32.115002
0.414643,31.950001
0.411964,31.225
0.431429,31.530001
0.434643,32.075001
0.434286,31.200001
0.448036,30.4
0.457143,30.805
0.440179,30.15
0.435714,30.059999
0.427321,30.004999
0.440357,30.245001
0.441607,30.129999
0.447321,31.0
0.438036,30.85
0.424286,29.955
0.406607,29.700001
0.409286,29.860001
0.386786,29.025
0.408036,28.969999
0.426964,29.549999
0.4275,29.535
0.395536,29.389999
0.391607,29.525
0.415357,30.620001
0.43125,31.5
0.419286,31.455
0.429643,31.834999
0.441786,31.815001
0.439286,31.754999
0.437679,31.26
0.435179,31.040001
0.433929,31.07
0.436786,30.5
0.445536,31.370001
0.440893,31.09
0.440357,30.700001
0.426071,30.105
0.4325,30.525
0.429821,30.24
0.414286,29.549999
0.416964,29.4
0.423214,29.975
0.4175,29.915001
0.428571,29.450001
0.429464,28.719999
0.422679,27.99
0.445536,28.445
0.431429,27.15
0.439107,28.665001
0.432321,27.559999
0.446964,27.945
0.446607,27.575001
0.4475,28.0
0.449107,28.200001
0.463036,28.975
0.455357,28.395
0.455179,28.719999
0.443571,28.26
0.438214,27.85
0.433929,26.924999
0.420714,26.450001
0.433571,27.035
0.413571,25.735001
0.426607,26.049999
0.43375,26.08
0.425179,26.32
0.420893,25.629999
0.416964,24.719999
0.409643,24.59
0.414286,25.635
0.433036,27.200001
0.43375,26.264999
0.42,25.225
0.436607,27.200001
0.453036,27.245001
0.4475,27.355
0.455179,28.105
0.43875,27.75
0.443393,26.975
0.417321,25.934999
0.436607,26.85
0.44625,27.07
0.423036,26.795
0.427143,25.825001
0.424464,25.82
0.430179,26.450001
0.417679,25.495001
0.408571,24.75
0.407679,25.215
0.41,25.75
0.388571,24.945
0.383571,25.825001
0.386429,26.620001
0.364464,26.290001
0.3575,27.42
0.343571,26.575001
0.361429,27.83
0.364643,27.764999
0.310179,27.735001
0.306607,27.184999
0.303036,26.700001
0.299464,26.045
0.310714,27.35
0.3,25.525
0.299821,27.299999
0.305357,27.275
0.31625,27.059999
0.304107,26.190001
0.300179,25.620001
0.31625,26.545
0.330714,27.205
0.323036,26.655001
0.31625,26.844999
0.308214,26.02
0.33125,26.684999
0.31125,25.695
0.324107,25.655001
0.288036,26.26
0.276786,26.030001
0.2625,24.934999
0.263393,24.475
0.266071,23.245001
0.255893,20.875
0.266607,22.725
0.258214,21.870001
0.258571,23.424999
0.265179,23.775
0.275,23.805
0.269821,23.790001
0.263214,22.754999
0.259107,22.145
0.25375,22.450001
0.269464,23.5
0.26375,23.555
0.272321,24.075001
0.266071,23.805
0.266071,23.995001
0.261964,23.625
0.272321,24.98
0.275893,24.715
0.281786,25.02
0.285179,25.690001
0.285893,25.780001
0.289286,26.424999
0.283929,26.33
0.284821,26.25
0.280536,26.165001
0.264286,25.24
0.261607,24.445
0.263036,25.07
0.25875,24.26
0.253571,23.725
0.253929,23.75
0.259107,23.875
0.255,23.625
0.257321,24.27
0.256071,25.115
0.253571,24.075001
0.252321,23.450001
0.2525,23.799999
0.260179,24.334999
0.262321,23.360001
0.263393,23.34
0.261071,23.855
0.263571,23.299999
0.257143,22.415001
0.262321,23.200001
0.269643,23.555
0.25875,23.02
0.257143,22.434999
0.260536,22.16
0.255893,23.049999
0.253214,22.65
0.256429,22.695
0.249464,21.905001
0.248214,22.375
0.241786,22.115
0.243393,22.0
0.254464,23.68
0.259821,24.125
0.271786,25.629999
0.265357,25.195
0.25375,26.139999
0.25,26.299999
0.254643,25.985001
0.258393,25.715
0.26125,25.715
0.268214,26.68
0.262321,25.625
0.277679,26.700001
0.278036,26.075001
0.276607,26.1
0.285536,26.594999
0.284643,26.215
0.294643,28.375
0.299107,27.889999
0.305,28.495001
0.3025,28.1
0.285893,28.0
0.281071,27.535
0.273571,27.049999
0.276786,27.120001
0.283929,27.995001
0.289821,28.299999
0.289107,28.475
0.277679,27.775
0.273214,27.504999
0.283929,28.49
0.287321,28.725
0.28625,29.030001
0.283036,28.82
0.278571,28.799999
0.281964,29.215
0.283929,29.325001
0.271429,28.639999
0.271071,28.065001
0.268393,28.475
0.261607,27.434999
0.266786,27.5
0.263393,26.780001
0.273214,26.924999
0.276964,27.5
0.270357,26.84
0.264464,26.5
0.265179,27.209999
0.264286,26.92
0.259464,26.625
0.255179,26.745001
0.252857,26.525
0.257857,26.77
0.2575,27.014999
0.255536,26.639999
0.251429,26.504999
0.25,26.370001
0.256429,26.15
0.264286,26.795
0.268393,27.01
0.264107,27.459999
0.260357,27.684999
0.261071,27.360001
0.260357,27.549999
0.266071,28.26
0.262321,28.165001
0.260536,28.5
0.25375,28.16
0.26,26.469999
0.25375,25.934999
0.249643,25.795
0.250893,25.975
0.254286,26.014999
